"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Antihyperglycemic Medications","44060629","OMOP1055260","Glyburide 5 MG Oral Tablet [Pms-Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44050543","OMOP1045174","Glyburide 5 MG Oral Tablet [Pms-Glyburide] by Pharmascience","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44099308","OMOP1093939","Glyburide 5 MG Oral Tablet [Pro-Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44089123","OMOP1083754","Glyburide 5 MG Oral Tablet [Pro-Glyburide] by Pro Doc Limitee","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44073413","OMOP1068044","Glyburide 5 MG Oral Tablet [Ratio-Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44102144","OMOP1096775","Glyburide 5 MG Oral Tablet [Ratio-Glyburide] by TEVA","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44047586","OMOP1042217","Glyburide 5 MG Oral Tablet [Riva Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44089122","OMOP1083753","Glyburide 5 MG Oral Tablet [Riva Glyburide] by Laboratoire Riva","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44050542","OMOP1045173","Glyburide 5 MG Oral Tablet [Riva Glyburide] by Pharmel","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44047585","OMOP1042216","Glyburide 5 MG Oral Tablet [Sandoz Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44114963","OMOP1109594","Glyburide 5 MG Oral Tablet [Sandoz Glyburide] by Sandoz","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44112082","OMOP1106713","Glyburide 5 MG Oral Tablet [Teva-Glyburide]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44114962","OMOP1109593","Glyburide 5 MG Oral Tablet [Teva-Glyburide] by TEVA","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864777","OMOP5020747","glyburide 5 MG Oral Tablet [Yifuyun]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44028542","OMOP1023173","Glyburide 5 MG [Penta-Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","19060491","246524","glyburide 5 MG / phenformin 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","44054601","OMOP1049232","Glyburide 5 MG [Pms-Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44054600","OMOP1049231","Glyburide 5 MG [Pro-Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44106173","OMOP1100804","Glyburide 5 MG [Ratio-Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44028541","OMOP1023172","Glyburide 5 MG [Riva Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44106172","OMOP1100803","Glyburide 5 MG [Sandoz Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44106171","OMOP1100802","Glyburide 5 MG [Teva-Glyburide]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864779","OMOP5020749","glyburide 5 MG [Yifuyun]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","1559785","315992","glyburide 6 MG","Clinical Drug Comp","Drug","RxNorm"
"4","Antihyperglycemic Medications","19120563","574090","glyburide 6 MG [Glycron]","Branded Drug Comp","Drug","RxNorm"
"4","Antihyperglycemic Medications","40168375","881410","glyburide 6 MG [Glynase]","Branded Drug Comp","Drug","RxNorm"
"4","Antihyperglycemic Medications","36046230","OMOP4989380","glyburide 6 MG/ML","Clinical Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063287","OMOP4989381","glyburide 6 MG/ML [Amglidia]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063284","OMOP4989377","glyburide 6 MG/ML Oral Suspension","Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063286","OMOP4989379","glyburide 6 MG/ML Oral Suspension [Amglidia]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063285","OMOP4989378","glyburide 6 MG/ML Oral Suspension [Amglidia] by Amring","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","19077684","310539","glyburide 6 MG Oral Tablet","Clinical Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","19067366","260287","glyburide 6 MG Oral Tablet [Glycron]","Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","40168374","881411","glyburide 6 MG Oral Tablet [Glynase]","Branded Drug","Drug","RxNorm"
"4","Antihyperglycemic Medications","43145448","OMOP444757","Glyburide / Metformin Delayed Release Oral Tablet","Clinical Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43178662","OMOP444758","Glyburide / Metformin Delayed Release Oral Tablet [Glucovance]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36221460","1165845","glyburide / metformin Oral Product","Clinical Dose Group","Drug","RxNorm"
"4","Antihyperglycemic Medications","40046143","374635","glyburide / metformin Oral Tablet","Clinical Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","2057621","OMOP4958526","glyburide / metformin Oral Tablet [COEMFORMIN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057622","OMOP4958527","glyburide / metformin Oral Tablet [DIABIC DUO]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057623","OMOP4958528","glyburide / metformin Oral Tablet [DIACOM]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057624","OMOP4958529","glyburide / metformin Oral Tablet [DIAPHAGE PLUS]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2920927","OMOP5137750","glyburide / metformin Oral Tablet [Diavance]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42614327","OMOP5159402","glyburide / metformin Oral Tablet [Diavance]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057625","OMOP4958530","glyburide / metformin Oral Tablet [FORIBEN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057626","OMOP4958531","glyburide / metformin Oral Tablet [GLFORMIN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057627","OMOP4958532","glyburide / metformin Oral Tablet [GLIBOMET]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42942962","OMOP4669596","Glyburide / Metformin Oral Tablet [GLIFORMIN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057628","OMOP4958533","glyburide / metformin Oral Tablet [GLIMET]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057629","OMOP4958534","glyburide / metformin Oral Tablet [GLITMIN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057630","OMOP4958535","glyburide / metformin Oral Tablet [GLUBAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42942964","OMOP4669598","Glyburide / Metformin Oral Tablet [GLUCLEAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057631","OMOP4958536","glyburide / metformin Oral Tablet [GLUCOMBI]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40165993","861756","glyburide / metformin Oral Tablet [Glucovance]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","42942965","OMOP4669599","Glyburide / Metformin Oral Tablet [GLURIAD]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057632","OMOP4958537","glyburide / metformin Oral Tablet [GLUTROL]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42942961","OMOP4669595","Glyburide / Metformin Oral Tablet [GLYCOL]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057633","OMOP4958538","glyburide / metformin Oral Tablet [IMEBAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057634","OMOP4958539","glyburide / metformin Oral Tablet [IMEBAN DUO]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057635","OMOP4958540","glyburide / metformin Oral Tablet [MCBEN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057636","OMOP4958541","glyburide / metformin Oral Tablet [MEGAFORMIN PLUS]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057637","OMOP4958542","glyburide / metformin Oral Tablet [MEGLMID]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057639","OMOP4958543","glyburide / metformin Oral Tablet [MEGLTIN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057640","OMOP4958544","glyburide / metformin Oral Tablet [MERBAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057641","OMOP4958545","glyburide / metformin Oral Tablet [METAFORBANS]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","42942963","OMOP4669597","Glyburide / Metformin Oral Tablet [METCO]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057642","OMOP4958546","glyburide / metformin Oral Tablet [METFORMID]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43836733","OMOP937603","Glyburide / Metformin Oral Tablet [Metformin Comp Hexal]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40988218","OMOP2186180","Glyburide / Metformin Oral Tablet [Metgliben]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057643","OMOP4958547","glyburide / metformin Oral Tablet [METIBEN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","2057644","OMOP4958548","glyburide / metformin Oral Tablet [TRIBEN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36213837","1156197","glyburide / metformin Pill","Clinical Dose Group","Drug","RxNorm"
"4","Antihyperglycemic Medications","35864334","OMOP5020864","glyburide Oral Capsule","Clinical Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864342","OMOP5020871","glyburide Oral Capsule [Ganlikefu]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864340","OMOP5020869","glyburide Oral Capsule [Geshuang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864337","OMOP5020866","glyburide Oral Capsule [Kemaining]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864338","OMOP5020867","glyburide Oral Capsule [Naxun]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864339","OMOP5020868","glyburide Oral Capsule [Pulekangni]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864343","OMOP5020872","glyburide Oral Capsule [Qiting]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864341","OMOP5020870","glyburide Oral Capsule [Taibi]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864336","OMOP5020865","glyburide Oral Capsule [Zhaowei]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36213840","1156200","glyburide Oral Product","Clinical Dose Group","Drug","RxNorm"
"4","Antihyperglycemic Medications","21140910","OMOP365251","Glyburide Oral Solution","Clinical Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063289","OMOP4989383","glyburide Oral Solution [Amglidia]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36509426","OMOP4836175","Glyburide Oral Solution [Amglidia Ml]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","21032906","OMOP365252","Glyburide Oral Suspension","Clinical Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36063288","OMOP4989382","glyburide Oral Suspension [Amglidia]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046201","372333","glyburide Oral Tablet","Clinical Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","35864014","OMOP5020851","glyburide Oral Tablet [Anhe]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44082877","OMOP1077508","Glyburide Oral Tablet [Apo Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44108675","OMOP1103306","Glyburide Oral Tablet [Ava-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41081944","OMOP2279906","Glyburide Oral Tablet [Azuglucon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864018","OMOP5020855","glyburide Oral Tablet [Baikang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41207287","OMOP2405249","Glyburide Oral Tablet [Bastiverit]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046202","379570","glyburide Oral Tablet [Calabren]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","2054588","OMOP4955332","glyburide Oral Tablet [DANGBINOL]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046203","369562","glyburide Oral Tablet [Daonil]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","43211378","OMOP444635","Glyburide Oral Tablet [DAONIL FAIBLE]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40925693","OMOP2123655","Glyburide Oral Tablet [Dia Basan Semi]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41050464","OMOP2248426","Glyburide Oral Tablet [Dia Basf]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046204","369373","glyburide Oral Tablet [Diabeta]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","40046205","379565","glyburide Oral Tablet [Diabetamide]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","44070014","OMOP1064645","Glyburide Oral Tablet [Dom-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40988219","OMOP2186181","Glyburide Oral Tablet [Duraglucon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046206","379559","glyburide Oral Tablet [Euglucon]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","35863998","OMOP5020835","glyburide Oral Tablet [Gewansi]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41175722","OMOP2373684","Glyburide Oral Tablet [Glib]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41269169","OMOP2467131","Glyburide Oral Tablet [Glib Abz]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40894709","OMOP2092671","Glyburide Oral Tablet [Gliben]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41207284","OMOP2405246","Glyburide Oral Tablet [Glibenbeta]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43764482","OMOP938768","Glyburide Oral Tablet [Glibenclamid Abz]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41144758","OMOP2342720","Glyburide Oral Tablet [Glibenclamid Al]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41019161","OMOP2217123","Glyburide Oral Tablet [Glibenclamid Basic]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41238201","OMOP2436163","Glyburide Oral Tablet [Glibenclamid Billix]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43710631","OMOP938774","Glyburide Oral Tablet [Glibenclamid Dura]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43211379","OMOP444636","Glyburide Oral Tablet [GLIBENCLAMIDE ARROW]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43145436","OMOP444637","Glyburide Oral Tablet [GLIBENCLAMIDE BIOGARAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43145437","OMOP444638","Glyburide Oral Tablet [GLIBENCLAMIDE EG]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43145438","OMOP444639","Glyburide Oral Tablet [GLIBENCLAMIDE MYLAN]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43145439","OMOP444640","Glyburide Oral Tablet [GLIBENCLAMIDE RANBAXY]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43178648","OMOP444641","Glyburide Oral Tablet [GLIBENCLAMIDE RATIOPHARM]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43211380","OMOP444642","Glyburide Oral Tablet [GLIBENCLAMIDE SANDOZ]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43189548","OMOP444643","Glyburide Oral Tablet [GLIBENCLAMIDE TEVA]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43800496","OMOP938765","Glyburide Oral Tablet [Glibenclamid Heumann]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40832311","OMOP2030273","Glyburide Oral Tablet [Glibenclamid Horm]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41175720","OMOP2373682","Glyburide Oral Tablet [Glibenclamid Recip]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43710630","OMOP938771","Glyburide Oral Tablet [Glibenclamid Stada]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43782632","OMOP938759","Glyburide Oral Tablet [Glibenclamid Tad]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43584598","OMOP938763","Glyburide Oral Tablet [Glibenclamid Temmler]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41081943","OMOP2279905","Glyburide Oral Tablet [Glibenclamid Vem]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43854712","OMOP938760","Glyburide Oral Tablet [Gliben-Ct]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43674974","OMOP938775","Glyburide Oral Tablet [Glibendoc]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40832309","OMOP2030271","Glyburide Oral Tablet [Glibenhexal]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41175721","OMOP2373683","Glyburide Oral Tablet [Glib Ratiopharm]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43272177","OMOP533171","Glyburide Oral Tablet [Glimel]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41207283","OMOP2405245","Glyburide Oral Tablet [Glimidstada]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41175719","OMOP2373681","Glyburide Oral Tablet [Gluco]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40956965","OMOP2154927","Glyburide Oral Tablet [Gluconorm]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41019160","OMOP2217122","Glyburide Oral Tablet [Glucoremed]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41113192","OMOP2311154","Glyburide Oral Tablet [Glukoreduct]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41269168","OMOP2467130","Glyburide Oral Tablet [Glukovital]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40136854","669982","glyburide Oral Tablet [Glyburase]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","40821700","OMOP2019662","Glyburide Oral Tablet [Glycolande]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046207","368204","glyburide Oral Tablet [Glycron]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","40168376","881406","glyburide Oral Tablet [Glynase]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","35864017","OMOP5020854","glyburide Oral Tablet [Huiluoping]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41050463","OMOP2248425","Glyburide Oral Tablet [Humedia]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864022","OMOP5020859","glyburide Oral Tablet [Jiangxi]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864333","OMOP5020863","glyburide Oral Tablet [Jinpingtang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864007","OMOP5020844","glyburide Oral Tablet [Junfule]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41300154","OMOP2498116","Glyburide Oral Tablet [Jutaglucon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864024","OMOP5020861","glyburide Oral Tablet [Lianhetangding]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864025","OMOP5020862","glyburide Oral Tablet [Lianjiang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046209","379572","glyburide Oral Tablet [Libanil]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","35864020","OMOP5020857","glyburide Oral Tablet [Lijiang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864002","OMOP5020839","glyburide Oral Tablet [Lilile]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864003","OMOP5020840","glyburide Oral Tablet [Lilinuo]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864021","OMOP5020858","glyburide Oral Tablet [Lishengyuan]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046210","379568","glyburide Oral Tablet [Malix]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","41207282","OMOP2405244","Glyburide Oral Tablet [Maninil]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35146479","OMOP4803558","Glyburide Oral Tablet [Margleid]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44044152","OMOP1038783","Glyburide Oral Tablet [Med Glybe]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864023","OMOP5020860","glyburide Oral Tablet [Meijiate]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046211","93312","glyburide Oral Tablet [Micronase]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","44070013","OMOP1064644","Glyburide Oral Tablet [Mylan-Glybe]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44121793","OMOP1116424","Glyburide Oral Tablet [Ntp-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44070012","OMOP1064643","Glyburide Oral Tablet [Nu-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41050462","OMOP2248424","Glyburide Oral Tablet [Orabetic]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35148788","OMOP4805852","Glyburide Oral Tablet [Pamilcon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44108674","OMOP1103305","Glyburide Oral Tablet [Penta-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44070011","OMOP1064642","Glyburide Oral Tablet [Pms-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41300153","OMOP2498115","Glyburide Oral Tablet [Praeciglucon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44057130","OMOP1051761","Glyburide Oral Tablet [Pro-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44070010","OMOP1064641","Glyburide Oral Tablet [Ratio-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44025485","OMOP1020116","Glyburide Oral Tablet [Riva Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864019","OMOP5020856","glyburide Oral Tablet [Ruilian]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44031131","OMOP1025762","Glyburide Oral Tablet [Sandoz Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40046212","369557","glyburide Oral Tablet [Semi-Daonil]","Branded Drug Form","Drug","RxNorm"
"4","Antihyperglycemic Medications","40894708","OMOP2092670","Glyburide Oral Tablet [Semi Daonil]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41300152","OMOP2498114","Glyburide Oral Tablet [Semi Euglucon]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40894707","OMOP2092669","Glyburide Oral Tablet [Semi Gliben]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864006","OMOP5020843","glyburide Oral Tablet [Shuanggening]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864004","OMOP5020841","glyburide Oral Tablet [Shuangli]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864005","OMOP5020842","glyburide Oral Tablet [Shuangpingle]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864016","OMOP5020853","glyburide Oral Tablet [Siyi]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864012","OMOP5020849","glyburide Oral Tablet [Tangbeikang]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864008","OMOP5020845","glyburide Oral Tablet [Tangkejie]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864010","OMOP5020847","glyburide Oral Tablet [Tangkening]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864011","OMOP5020848","glyburide Oral Tablet [Tanglike]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864009","OMOP5020846","glyburide Oral Tablet [Tangping]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44070009","OMOP1064640","Glyburide Oral Tablet [Teva-Glyburide]","Branded Drug Form","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","35864000","OMOP5020837","glyburide Oral Tablet [Wansuqi]","Branded Drug Form","Drug","RxNorm Extension"
